_id;x1;x2;x3;x4;x5;x6;treated;ps;ss_pair;wnnem_pair;nn_euk_pair_01;nn_mah_pair_01;psm_02_pair_01;psm_dyn_pair_01;nn_euk_pair_02;nn_mah_pair_02;psm_02_pair_02;psm_dyn_pair_02;nn_euk_pair_03;nn_mah_pair_03;psm_02_pair_03;psm_dyn_pair_03;nn_euk_pair_04;nn_mah_pair_04;psm_02_pair_04;psm_dyn_pair_04;nn_euk_pair_05;nn_mah_pair_05;psm_02_pair_05;psm_dyn_pair_05;nn_euk_pair_06;nn_mah_pair_06;psm_02_pair_06;psm_dyn_pair_06;nn_euk_pair_07;nn_mah_pair_07;psm_02_pair_07;psm_dyn_pair_07;nn_euk_pair_08;nn_mah_pair_08;psm_02_pair_08;psm_dyn_pair_08;nn_euk_pair_09;nn_mah_pair_09;psm_02_pair_09;psm_dyn_pair_09;nn_euk_pair_10;nn_mah_pair_10;psm_02_pair_10;psm_dyn_pair_10
249;0;1;0;0;0;0;0;0,17961146631316968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;1;1;0;0;0;1;1;0,35422611154504696;204,0;127,0;602,0;204,0;674,0;602,0;204,0;602,0;674,0;127,0;432,0;432,0;674,0;432,0;204,0;204,0;602,0;127,0;612,0;204,0;432,0;650,0;612,0;658,0;674,0;674,0;612,0;602,0;674,0;602,0;127,0;602,0;127,0;432,0;204,0;127,0;602,0;432,0;210,0;204,0;127,0;204,0
251;0;1;0;0;1;0;1;0,23029944197901306;347,0;395,0;96,0;395,0;294,0;395,0;347,0;49,0;96,0;96,0;96,0;49,0;96,0;96,0;347,0;347,0;96,0;96,0;96,0;347,0;294,0;96,0;347,0;395,0;294,0;96,0;96,0;49,0;395,0;96,0;193,0;395,0;294,0;96,0;347,0;49,0;96,0;395,0;347,0;49,0;96,0;395,0
252;1;0;1;0;0;0;0;0,3460223497096673;;107,0;657,0;657,0;;;657,0;657,0;;;171,0;454,0;;;688,0;107,0;;;454,0;107,0;;;657,0;454,0;;;170,0;107,0;;;107,0;170,0;;;468,0;657,0;;;170,0;688,0;;
253;0;1;0;1;0;1;0;0,2966792547433902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;1;1;1;0;1;0;0;0,44534054665600176;547,0;473,0;547,0;549,0;538,0;341,0;341,0;175,0;538,0;341,0;630,0;462,0;71,0;175,0;462,0;341,0;538,0;318,0;549,0;549,0;71,0;452,0;538,0;175,0;341,0;341,0;341,0;549,0;547,0;547,0;538,0;341,0;462,0;78,0;538,0;547,0;538,0;125,0;630,0;538,0;549,0;538,0
255;1;1;0;1;0;0;0;0,37545894903577226;;619,0;69,0;;69,0;517,0;517,0;;69,0;350,0;69,0;;69,0;517,0;517,0;;69,0;517,0;517,0;;517,0;69,0;517,0;;350,0;69,0;517,0;;517,0;350,0;69,0;;517,0;69,0;517,0;;350,0;517,0;517,0;;69,0;350,0
256;1;0;1;0;0;0;0;0,3460223497096673;688,0;492,0;171,0;;;;;;;;454,0;;;;;;;;;;;;221,0;;;;;;;;171,0;;;;688,0;;;;468,0;;;
257;0;0;1;1;1;0;1;0,35735647137134297;36,0;99,0;36,0;447,0;447,0;99,0;140,0;140,0;99,0;36,0;140,0;140,0;99,0;140,0;447,0;99,0;447,0;219,0;140,0;447,0;621,0;447,0;219,0;621,0;36,0;36,0;99,0;219,0;447,0;621,0;99,0;99,0;99,0;36,0;140,0;99,0;219,0;219,0;447,0;634,0;36,0;621,0
258;1;0;1;1;1;0;0;0,5123785732457995;489,0;455,0;90,0;489,0;;465,0;308,0;489,0;;;90,0;308,0;;;90,0;90,0;;;489,0;90,0;;462,0;308,0;90,0;;318,0;90,0;489,0;;386,0;489,0;489,0;;569,0;90,0;489,0;;;489,0;489,0;;
259;0;0;0;0;0;1;0;0,207248929192348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;0;1;1;0;1;1;1;0,3603584801033871;597,0;213,0;134,0;134,0;597,0;213,0;597,0;213,0;597,0;134,0;597,0;597,0;213,0;134,0;213,0;597,0;134,0;597,0;232,0;213,0;134,0;597,0;213,0;213,0;597,0;134,0;232,0;597,0;213,0;597,0;597,0;134,0;134,0;213,0;213,0;213,0;597,0;134,0;232,0;597,0;597,0;134,0
261;0;0;0;1;1;1;1;0,3417524538577981;19,0;202,0;66,0;208,0;66,0;66,0;19,0;500,0;19,0;110,0;66,0;66,0;66,0;66,0;19,0;202,0;110,0;38,0;19,0;208,0;66,0;110,0;66,0;500,0;38,0;66,0;66,0;500,0;19,0;38,0;66,0;208,0;110,0;66,0;66,0;208,0;110,0;110,0;66,0;555,0;38,0;19,0
262;1;0;0;0;0;1;1;0,3306585947733612;653,0;424,0;141,0;424,0;109,0;27,0;424,0;210,0;109,0;141,0;27,0;27,0;27,0;109,0;27,0;27,0;612,0;27,0;653,0;210,0;612,0;210,0;424,0;424,0;612,0;612,0;653,0;653,0;643,0;612,0;141,0;210,0;141,0;141,0;643,0;424,0;643,0;141,0;109,0;653,0;27,0;27,0
263;1;0;1;0;1;0;1;0,4196503439411126;568,0;593,0;401,0;593,0;568,0;568,0;593,0;583,0;;568,0;401,0;593,0;593,0;246,0;121,0;333,0;568,0;283,0;568,0;568,0;;593,0;593,0;520,0;;246,0;401,0;568,0;;515,0;121,0;559,0;;122,0;121,0;559,0;;405,0;593,0;559,0;568,0;406,0
264;0;0;1;0;0;0;0;0,21875257608730986;638,0;638,0;638,0;;;;638,0;;;;56,0;;;;56,0;;;;56,0;;;;56,0;;;;56,0;;;;638,0;;;;56,0;;;;56,0;;;
265;1;1;1;1;1;1;0;0,6073783665585388;124,0;62,0;62,0;286,0;662,0;662,0;286,0;43,0;88,0;62,0;88,0;351,0;88,0;286,0;62,0;600,0;662,0;351,0;661,0;662,0;62,0;124,0;176,0;450,0;286,0;88,0;176,0;88,0;661,0;600,0;176,0;662,0;124,0;176,0;286,0;661,0;124,0;662,0;351,0;351,0;62,0;351,0
266;1;1;1;1;0;1;0;0,5309465600931209;;661,0;633,0;680,0;;303,0;680,0;;;303,0;680,0;220,0;;176,0;225,0;577,0;;521,0;680,0;;;46,0;633,0;;;534,0;633,0;;;88,0;220,0;;;43,0;633,0;;;88,0;220,0;577,0;;450,0
267;0;0;1;1;0;1;0;0,3504344726309674;402,0;402,0;501,0;501,0;402,0;501,0;402,0;683,0;368,0;368,0;567,0;501,0;683,0;683,0;422,0;501,0;567,0;501,0;402,0;567,0;368,0;83,0;501,0;567,0;683,0;567,0;368,0;402,0;402,0;402,0;83,0;83,0;501,0;83,0;83,0;683,0;422,0;501,0;501,0;567,0;422,0;567,0
268;0;1;1;0;0;0;0;0,23717023124678005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;0;0;1;0;0;1;1;0,2707415885789225;323,0;217,0;113,0;323,0;51,0;383,0;113,0;217,0;113,0;467,0;51,0;594,0;113,0;217,0;594,0;37,0;383,0;217,0;383,0;323,0;51,0;51,0;613,0;323,0;51,0;113,0;613,0;37,0;217,0;113,0;113,0;37,0;217,0;217,0;113,0;37,0;113,0;383,0;51,0;323,0;467,0;217,0
270;1;1;0;1;1;1;1;0,5213820114808352;624,0;624,0;233,0;571,0;624,0;624,0;684,0;639,0;624,0;320,0;493,0;639,0;430,0;233,0;314,0;571,0;639,0;430,0;571,0;571,0;694,0;624,0;684,0;571,0;624,0;430,0;684,0;684,0;694,0;430,0;684,0;684,0;430,0;320,0;493,0;624,0;694,0;639,0;493,0;639,0;694,0;320,0
271;0;1;0;0;1;1;0;0,2840349838746351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;0;1;0;1;0;0;0;0,2413579948840177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;1;0;1;1;0;0;1;0,4346665693971672;359,0;445,0;359,0;420,0;445,0;409,0;445,0;420,0;445,0;445,0;122,0;445,0;445,0;496,0;122,0;445,0;420,0;385,0;122,0;122,0;122,0;420,0;445,0;445,0;409,0;420,0;420,0;122,0;420,0;409,0;122,0;420,0;409,0;429,0;359,0;445,0;420,0;658,0;122,0;445,0;122,0;122,0
274;0;0;0;0;1;0;0;0,2122668749159189;;;;;60,0;60,0;;;60,0;60,0;;;60,0;60,0;;;60,0;60,0;;;60,0;60,0;;;60,0;60,0;;;60,0;60,0;;;60,0;60,0;;;60,0;60,0;;;60,0;60,0
275;0;1;0;0;0;1;0;0,2249769575871544;345,0;;345,0;;645,0;345,0;345,0;282,0;645,0;645,0;345,0;282,0;645,0;345,0;645,0;212,0;645,0;645,0;345,0;563,0;345,0;645,0;645,0;;345,0;645,0;645,0;;645,0;645,0;345,0;;345,0;645,0;345,0;212,0;645,0;645,0;645,0;282,0;345,0;345,0
276;1;1;0;0;0;1;1;0,35422611154504696;127,0;602,0;210,0;602,0;629,0;432,0;210,0;527,0;602,0;674,0;612,0;204,0;650,0;674,0;602,0;127,0;522,0;204,0;127,0;527,0;127,0;674,0;210,0;127,0;629,0;432,0;602,0;204,0;127,0;432,0;432,0;204,0;650,0;127,0;432,0;602,0;432,0;127,0;127,0;432,0;602,0;674,0
277;1;0;0;1;0;0;0;0,3512471360833499;;391,0;;25,0;;;;619,0;;;;354,0;;;;619,0;;;;472,0;;;;25,0;;;;25,0;;;;137,0;;;;137,0;;;;472,0;;
278;1;1;1;1;1;0;0;0,5384783371768098;303,0;332,0;;199,0;534,0;46,0;455,0;180,0;433,0;326,0;433,0;596,0;332,0;303,0;303,0;330,0;534,0;661,0;433,0;340,0;455,0;332,0;332,0;199,0;534,0;176,0;433,0;199,0;534,0;62,0;332,0;433,0;303,0;42,0;332,0;330,0;534,0;62,0;455,0;318,0;433,0;88,0
279;0;0;1;0;1;0;1;0,27676013871605626;103,0;566,0;677,0;348,0;93,0;566,0;93,0;348,0;566,0;566,0;93,0;348,0;566,0;566,0;93,0;348,0;93,0;93,0;677,0;526,0;566,0;93,0;93,0;348,0;93,0;566,0;677,0;526,0;566,0;93,0;677,0;526,0;93,0;93,0;677,0;348,0;566,0;93,0;93,0;348,0;566,0;566,0
280;0;0;1;1;0;0;0;0,2892113767707541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;0;1;0;1;0;1;0;0,2966792547433902;;;477,0;477,0;;;415,0;415,0;;;415,0;642,0;;;477,0;477,0;;;415,0;477,0;;;642,0;642,0;;;477,0;642,0;;;642,0;477,0;;;477,0;415,0;;;415,0;415,0;;
282;1;1;0;0;0;1;1;0,35422611154504696;;643,0;612,0;127,0;602,0;522,0;612,0;275,0;204,0;204,0;204,0;275,0;204,0;602,0;127,0;602,0;674,0;602,0;602,0;432,0;674,0;204,0;602,0;432,0;432,0;127,0;127,0;127,0;602,0;674,0;210,0;432,0;602,0;674,0;127,0;204,0;204,0;629,0;602,0;275,0;650,0;602,0
283;1;0;1;0;0;1;0;0,4122958424135459;77,0;;;77,0;;346,0;;588,0;;473,0;;588,0;;77,0;;77,0;;263,0;;77,0;;492,0;;77,0;;492,0;;588,0;;346,0;;77,0;;102,0;;77,0;;574,0;;77,0;;365,0
284;1;0;1;0;0;0;0;0,3460223497096673;;454,0;;454,0;107,0;657,0;;170,0;657,0;657,0;;107,0;170,0;454,0;;454,0;170,0;107,0;;688,0;107,0;657,0;;107,0;688,0;454,0;;454,0;107,0;107,0;;454,0;107,0;688,0;;170,0;688,0;107,0;;107,0;688,0;107,0
285;0;0;0;0;0;0;1;0,16469854039057807;659,0;349,0;448,0;135,0;448,0;448,0;448,0;135,0;135,0;135,0;135,0;448,0;135,0;448,0;448,0;135,0;135,0;448,0;448,0;448,0;135,0;135,0;448,0;448,0;448,0;135,0;135,0;448,0;135,0;135,0;448,0;135,0;135,0;448,0;135,0;135,0;448,0;448,0;448,0;135,0;135,0;448,0
286;1;1;1;1;1;1;1;0,6073783665585388;;30,0;149,0;265,0;506,0;558,0;265,0;105,0;105,0;174,0;524,0;314,0;;265,0;493,0;493,0;506,0;558,0;483,0;694,0;;524,0;524,0;407,0;265,0;689,0;639,0;524,0;;105,0;105,0;105,0;506,0;483,0;265,0;320,0;;105,0;320,0;571,0;;558,0
287;1;0;1;1;1;0;0;0,5123785732457995;90,0;489,0;236,0;;489,0;308,0;;;308,0;90,0;46,0;;308,0;489,0;326,0;;90,0;90,0;;;489,0;308,0;;;308,0;489,0;;;489,0;90,0;;;90,0;489,0;;;489,0;90,0;;;90,0;489,0
288;0;0;0;0;1;1;0;0,2632338474605984;289,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;0;0;0;0;1;1;1;0,2632338474605984;288,0;360,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0;164,0;164,0;627,0;627,0
290;1;0;0;1;0;1;1;0,41788189680442334;;342,0;608,0;587,0;587,0;48,0;587,0;438,0;568,0;587,0;438,0;438,0;;440,0;211,0;507,0;;498,0;587,0;451,0;;429,0;419,0;41,0;181,0;48,0;532,0;311,0;;385,0;419,0;181,0;587,0;587,0;79,0;41,0;587,0;48,0;79,0;41,0;;385,0
291;0;1;0;1;1;0;0;0,3030348001957405;5,0;10,0;377,0;298,0;298,0;377,0;298,0;10,0;436,0;10,0;377,0;377,0;10,0;436,0;5,0;5,0;5,0;436,0;298,0;5,0;5,0;5,0;436,0;298,0;436,0;10,0;377,0;377,0;5,0;436,0;436,0;298,0;436,0;10,0;377,0;5,0;10,0;436,0;436,0;436,0;5,0;10,0
292;1;1;1;0;0;1;0;0,4378755152975843;609,0;609,0;685,0;212,0;225,0;225,0;685,0;361,0;609,0;630,0;223,0;212,0;223,0;692,0;361,0;6,0;361,0;547,0;361,0;361,0;685,0;549,0;685,0;6,0;225,0;574,0;685,0;212,0;223,0;569,0;225,0;563,0;685,0;509,0;225,0;6,0;235,0;630,0;361,0;609,0;223,0;595,0
293;1;0;1;0;0;0;0;0,3460223497096673;;468,0;;;657,0;688,0;;;170,0;454,0;;;688,0;657,0;;;657,0;454,0;;;170,0;688,0;;;454,0;657,0;;;170,0;688,0;;;657,0;454,0;;;657,0;170,0;;;657,0;170,0
294;0;1;0;0;1;0;0;0,23029944197901306;;376,0;;;251,0;564,0;;;376,0;376,0;;;376,0;376,0;;;376,0;376,0;;;251,0;376,0;;;251,0;564,0;;;376,0;376,0;;;251,0;564,0;;;564,0;376,0;;;376,0;376,0
295;0;0;1;1;0;1;0;0,3504344726309674;683,0;422,0;567,0;402,0;368,0;83,0;422,0;501,0;422,0;683,0;402,0;368,0;368,0;83,0;83,0;368,0;683,0;567,0;683,0;368,0;402,0;422,0;83,0;501,0;422,0;402,0;474,0;567,0;83,0;501,0;683,0;402,0;567,0;567,0;402,0;83,0;501,0;683,0;582,0;83,0;683,0;402,0
296;0;1;1;0;0;0;0;0,23717023124678005;;;146,0;146,0;;;238,0;238,0;;;146,0;238,0;;;238,0;238,0;;;238,0;146,0;;;146,0;238,0;;;146,0;238,0;;;238,0;238,0;;;146,0;238,0;;;146,0;146,0;;
297;0;1;0;0;1;0;0;0,23029944197901306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;0;1;0;1;1;0;1;0,3030348001957405;299,0;2,0;44,0;291,0;291,0;399,0;291,0;369,0;2,0;2,0;2,0;528,0;299,0;299,0;528,0;2,0;299,0;528,0;291,0;299,0;528,0;299,0;299,0;291,0;528,0;2,0;44,0;369,0;2,0;2,0;44,0;291,0;299,0;299,0;44,0;299,0;;528,0;299,0;406,0;528,0;528,0
299;0;1;0;1;1;0;0;0,3030348001957405;298,0;377,0;10,0;436,0;5,0;10,0;5,0;377,0;5,0;436,0;5,0;436,0;298,0;298,0;10,0;436,0;298,0;5,0;436,0;298,0;10,0;298,0;298,0;436,0;377,0;377,0;10,0;436,0;10,0;377,0;10,0;10,0;298,0;298,0;10,0;298,0;5,0;10,0;298,0;377,0;436,0;436,0
300;0;0;1;1;1;0;1;0,35735647137134297;140,0;140,0;219,0;219,0;36,0;140,0;621,0;621,0;140,0;621,0;99,0;634,0;447,0;447,0;140,0;634,0;219,0;99,0;621,0;634,0;447,0;219,0;99,0;219,0;140,0;99,0;634,0;621,0;36,0;140,0;621,0;621,0;219,0;219,0;36,0;140,0;140,0;36,0;621,0;447,0;140,0;140,0
301;0;0;1;0;1;1;1;0,3365956238747993;22,0;487,0;682,0;86,0;229,0;86,0;461,0;101,0;664,0;229,0;229,0;86,0;664,0;229,0;487,0;487,0;682,0;101,0;229,0;101,0;86,0;664,0;461,0;86,0;664,0;229,0;229,0;487,0;664,0;86,0;664,0;461,0;682,0;229,0;22,0;487,0;664,0;86,0;487,0;101,0;101,0;101,0
302;0;0;0;1;0;0;1;0,22271007961966388;481,0;481,0;481,0;481,0;74,0;92,0;481,0;74,0;92,0;92,0;481,0;74,0;74,0;92,0;481,0;74,0;74,0;92,0;481,0;481,0;92,0;74,0;481,0;74,0;74,0;74,0;481,0;481,0;74,0;92,0;536,0;74,0;74,0;92,0;481,0;74,0;74,0;74,0;481,0;481,0;74,0;92,0
303;1;1;1;1;1;0;1;0,5384783371768098;278,0;560,0;26,0;26,0;30,0;266,0;558,0;26,0;30,0;266,0;26,0;560,0;30,0;278,0;278,0;635,0;30,0;635,0;558,0;558,0;26,0;635,0;218,0;635,0;30,0;312,0;26,0;30,0;26,0;684,0;26,0;558,0;278,0;30,0;26,0;30,0;560,0;558,0;558,0;558,0;26,0;30,0
304;1;0;0;1;1;0;1;0,4252639396200544;162,0;108,0;625,0;162,0;126,0;514,0;162,0;240,0;240,0;126,0;126,0;240,0;;625,0;162,0;126,0;;126,0;625,0;240,0;;359,0;162,0;240,0;625,0;126,0;162,0;108,0;126,0;216,0;240,0;108,0;216,0;445,0;162,0;240,0;108,0;246,0;132,0;132,0;126,0;108,0
305;0;1;1;0;1;0;0;0,29819753122397696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;0;0;1;0;1;0;1;0,27676013871605626;526,0;103,0;93,0;526,0;566,0;93,0;677,0;526,0;93,0;93,0;677,0;526,0;93,0;93,0;677,0;526,0;566,0;566,0;93,0;348,0;93,0;566,0;677,0;526,0;566,0;93,0;93,0;348,0;93,0;566,0;93,0;348,0;566,0;566,0;93,0;526,0;93,0;566,0;677,0;526,0;93,0;93,0
307;0;1;0;1;0;1;0;0,2966792547433902;;;;415,0;;;;642,0;;;;415,0;;;;642,0;;;;642,0;;;;477,0;;;;477,0;;;;415,0;;;;477,0;;;;477,0;;
308;1;0;1;1;1;0;1;0,5123785732457995;557,0;557,0;557,0;218,0;324,0;287,0;258,0;218,0;287,0;557,0;169,0;258,0;287,0;324,0;169,0;218,0;557,0;557,0;557,0;324,0;324,0;287,0;258,0;218,0;287,0;557,0;557,0;218,0;324,0;324,0;169,0;324,0;557,0;557,0;557,0;324,0;557,0;324,0;557,0;218,0;324,0;324,0
309;1;1;1;0;0;1;0;0,4378755152975843;685,0;235,0;225,0;6,0;235,0;685,0;158,0;225,0;685,0;223,0;609,0;223,0;361,0;685,0;221,0;609,0;225,0;225,0;158,0;225,0;235,0;685,0;223,0;685,0;609,0;223,0;468,0;563,0;609,0;361,0;685,0;212,0;609,0;439,0;361,0;223,0;225,0;225,0;685,0;361,0;361,0;235,0
310;1;0;0;1;0;1;1;0,41788189680442334;;650,0;41,0;148,0;;54,0;104,0;419,0;;385,0;587,0;181,0;;48,0;104,0;41,0;;181,0;41,0;438,0;;519,0;104,0;438,0;;419,0;181,0;587,0;;48,0;438,0;451,0;593,0;181,0;532,0;451,0;419,0;54,0;419,0;419,0;;48,0
311;1;0;1;1;0;1;0;0,5048125532864441;75,0;13,0;666,0;590,0;;11,0;13,0;239,0;;;75,0;239,0;;239,0;239,0;239,0;;590,0;590,0;453,0;;340,0;431,0;187,0;;538,0;666,0;290,0;;199,0;666,0;239,0;;241,0;75,0;239,0;;;510,0;239,0;;570,0
312;1;1;1;1;0;1;0;0,5309465600931209;;680,0;577,0;633,0;;62,0;220,0;577,0;;534,0;220,0;633,0;;88,0;220,0;633,0;;176,0;577,0;633,0;;236,0;680,0;680,0;;303,0;577,0;577,0;;521,0;577,0;577,0;;62,0;220,0;577,0;;661,0;633,0;680,0;;43,0
313;0;1;0;0;0;0;0;0,17961146631316968;;;408,0;;;;513,0;;;;408,0;;;;513,0;;;;513,0;;;;513,0;;;;408,0;;;;408,0;;;;513,0;;;;408,0;;;
314;1;1;0;1;1;1;0;0,5213820114808352;55,0;610,0;458,0;450,0;;680,0;329,0;600,0;;351,0;610,0;286,0;;661,0;270,0;88,0;;577,0;610,0;176,0;;88,0;458,0;43,0;;236,0;458,0;124,0;;236,0;329,0;43,0;;577,0;329,0;351,0;;43,0;610,0;450,0;;662,0
315;1;0;0;0;1;1;1;0,4030321408648031;54,0;444,0;54,0;687,0;444,0;444,0;444,0;515,0;687,0;687,0;54,0;515,0;655,0;632,0;444,0;514,0;495,0;397,0;444,0;514,0;495,0;655,0;514,0;514,0;495,0;515,0;655,0;54,0;655,0;495,0;54,0;514,0;495,0;444,0;444,0;687,0;655,0;687,0;514,0;687,0;444,0;687,0
316;0;0;0;1;1;0;0;0,28138908825186754;182,0;;418,0;182,0;182,0;182,0;182,0;168,0;182,0;182,0;168,0;418,0;418,0;182,0;168,0;182,0;182,0;182,0;418,0;418,0;168,0;182,0;418,0;418,0;182,0;168,0;182,0;182,0;182,0;418,0;168,0;168,0;418,0;182,0;182,0;182,0;418,0;168,0;418,0;418,0;182,0;418,0
317;0;1;1;0;0;0;0;0,23717023124678005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;1;1;0;1;1;0;1;0,4510307184754215;379,0;380,0;379,0;518,0;;518,0;379,0;197,0;518,0;197,0;380,0;380,0;380,0;379,0;380,0;197,0;380,0;254,0;429,0;379,0;380,0;380,0;380,0;197,0;518,0;258,0;429,0;379,0;379,0;380,0;518,0;379,0;380,0;197,0;197,0;518,0;672,0;611,0;197,0;278,0;518,0;380,0
319;1;1;0;0;1;0;0;0,3611813609331195;;;538,0;;581,0;581,0;;449,0;39,0;39,0;452,0;180,0;581,0;449,0;;549,0;449,0;581,0;;547,0;39,0;39,0;;547,0;39,0;581,0;549,0;;581,0;449,0;;449,0;449,0;449,0;;341,0;39,0;581,0;549,0;341,0;39,0;581,0
320;1;1;0;1;1;1;0;0,5213820114808352;329,0;;661,0;62,0;55,0;55,0;195,0;351,0;458,0;270,0;62,0;661,0;610,0;195,0;88,0;124,0;329,0;55,0;88,0;88,0;458,0;195,0;195,0;88,0;195,0;195,0;124,0;661,0;458,0;329,0;351,0;176,0;458,0;270,0;62,0;286,0;329,0;195,0;286,0;662,0;329,0;270,0
321;0;1;0;1;0;0;0;0,2413579948840177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;0;0;1;1;1;1;1;0,42439205240760136;541,0;651,0;38,0;38,0;;240,0;161,0;38,0;;57,0;57,0;664,0;541,0;108,0;459,0;229,0;108,0;514,0;541,0;229,0;651,0;445,0;38,0;208,0;240,0;108,0;541,0;19,0;651,0;246,0;651,0;541,0;57,0;541,0;529,0;38,0;216,0;122,0;57,0;19,0;541,0;541,0
323;0;0;1;0;0;1;0;0,2707415885789225;269,0;;;269,0;;;;100,0;;;;201,0;;;;206,0;;;;269,0;;;;269,0;;;;136,0;;;;201,0;;;;201,0;;;;269,0;;
324;1;0;1;1;1;0;0;0,5123785732457995;;;;90,0;308,0;150,0;;90,0;489,0;489,0;;90,0;90,0;308,0;;489,0;489,0;489,0;;308,0;308,0;90,0;;489,0;90,0;90,0;;90,0;308,0;308,0;;308,0;489,0;90,0;;308,0;90,0;308,0;;90,0;308,0;308,0
325;0;1;0;0;0;0;0;0,17961146631316968;;513,0;513,0;;;;408,0;;;;513,0;;;;408,0;;;;408,0;;;;408,0;;;;513,0;;;;513,0;;;;408,0;;;;513,0;;;
326;1;0;1;1;1;1;1;0,5821514741154583;689,0;105,0;35,0;205,0;689,0;35,0;689,0;644,0;205,0;278,0;205,0;231,0;231,0;493,0;287,0;205,0;;560,0;572,0;644,0;;483,0;572,0;205,0;35,0;231,0;205,0;644,0;231,0;558,0;572,0;35,0;205,0;205,0;689,0;205,0;;231,0;205,0;231,0;205,0;231,0
327;0;1;1;1;1;0;0;0,3817416083462635;72,0;72,0;;167,0;237,0;237,0;;72,0;237,0;237,0;;167,0;167,0;237,0;;167,0;167,0;167,0;;72,0;72,0;167,0;;72,0;72,0;237,0;;167,0;167,0;237,0;;237,0;72,0;237,0;;237,0;167,0;167,0;;167,0;237,0;72,0
328;0;1;0;0;0;1;0;0,2249769575871544;;;;645,0;;;;345,0;;;;645,0;;;;345,0;;;;645,0;;;;645,0;;;;645,0;;;;645,0;;;;345,0;;;;345,0;;
329;1;1;0;1;1;1;1;0,5213820114808352;320,0;233,0;639,0;684,0;639,0;639,0;314,0;233,0;233,0;694,0;694,0;233,0;233,0;694,0;639,0;639,0;320,0;624,0;684,0;639,0;430,0;233,0;571,0;233,0;639,0;233,0;571,0;483,0;233,0;320,0;314,0;624,0;624,0;694,0;314,0;684,0;320,0;483,0;684,0;646,0;320,0;639,0
330;1;1;0;1;1;0;1;0,4510307184754215;380,0;379,0;518,0;380,0;518,0;380,0;228,0;379,0;197,0;380,0;228,0;197,0;8,0;8,0;429,0;278,0;197,0;197,0;228,0;197,0;379,0;451,0;379,0;379,0;197,0;197,0;518,0;518,0;518,0;197,0;197,0;197,0;197,0;380,0;380,0;278,0;379,0;380,0;625,0;518,0;197,0;518,0
331;1;0;0;0;1;1;1;0,4030321408648031;632,0;687,0;444,0;514,0;687,0;655,0;54,0;687,0;655,0;444,0;655,0;687,0;687,0;397,0;514,0;687,0;444,0;655,0;54,0;515,0;687,0;397,0;444,0;54,0;444,0;632,0;444,0;514,0;444,0;687,0;514,0;687,0;655,0;687,0;54,0;515,0;495,0;655,0;54,0;54,0;495,0;655,0
332;1;1;1;1;1;0;1;0,5384783371768098;560,0;278,0;635,0;557,0;635,0;30,0;26,0;558,0;26,0;26,0;558,0;558,0;278,0;30,0;635,0;30,0;26,0;26,0;560,0;26,0;560,0;278,0;278,0;560,0;635,0;635,0;30,0;26,0;635,0;30,0;278,0;26,0;560,0;635,0;278,0;26,0;635,0;560,0;635,0;560,0;30,0;214,0
333;1;0;0;0;1;0;0;0,33739286408169994;;152,0;152,0;346,0;152,0;152,0;152,0;492,0;152,0;152,0;152,0;365,0;152,0;152,0;152,0;263,0;152,0;152,0;152,0;473,0;152,0;152,0;152,0;365,0;152,0;152,0;152,0;365,0;152,0;152,0;152,0;365,0;152,0;152,0;152,0;473,0;152,0;152,0;152,0;365,0;152,0;152,0
334;0;0;0;0;1;0;0;0,2122668749159189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;1;0;1;0;1;1;0;0,4894711442478235;241,0;387,0;465,0;387,0;465,0;186,0;241,0;241,0;241,0;34,0;387,0;465,0;241,0;387,0;465,0;387,0;387,0;465,0;241,0;241,0;387,0;186,0;465,0;387,0;387,0;387,0;387,0;465,0;465,0;387,0;387,0;241,0;387,0;630,0;241,0;465,0;387,0;241,0;465,0;241,0;241,0;465,0
